Program started...
Building Faulty versions for project biojava
Building next faulty Version commons-collections-41 with 5 faults, 93 failures, 113 passing Test Cases and 253 relevant methods.
Building next faulty Version commons-collections-42 with 5 faults, 98 failures, 106 passing Test Cases and 222 relevant methods.
Building next faulty Version commons-collections-43 with 5 faults, 15 failures, 185 passing Test Cases and 159 relevant methods.
Building next faulty Version commons-collections-44 with 5 faults, 93 failures, 113 passing Test Cases and 275 relevant methods.
Building next faulty Version commons-collections-45 with 5 faults, 15 failures, 153 passing Test Cases and 194 relevant methods.
Building next faulty Version commons-collections-46 with 5 faults, 8 failures, 197 passing Test Cases and 146 relevant methods.
Building next faulty Version commons-collections-47 with 5 faults, 5 failures, 191 passing Test Cases and 147 relevant methods.
Building next faulty Version commons-collections-48 with 5 faults, 42 failures, 158 passing Test Cases and 162 relevant methods.
Building next faulty Version commons-collections-49 with 5 faults, 37 failures, 162 passing Test Cases and 205 relevant methods.
Building next faulty Version commons-collections-50 with 5 faults, 25 failures, 173 passing Test Cases and 129 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-5.xml
Building next faulty Version commons-collections-51 with 6 faults, 52 failures, 148 passing Test Cases and 234 relevant methods.
Building next faulty Version commons-collections-52 with 6 faults, 13 failures, 191 passing Test Cases and 200 relevant methods.
Building next faulty Version commons-collections-53 with 6 faults, 60 failures, 146 passing Test Cases and 290 relevant methods.
Building next faulty Version commons-collections-54 with 6 faults, 15 failures, 188 passing Test Cases and 186 relevant methods.
Building next faulty Version commons-collections-55 with 6 faults, 43 failures, 163 passing Test Cases and 243 relevant methods.
Building next faulty Version commons-collections-56 with 6 faults, 64 failures, 140 passing Test Cases and 240 relevant methods.
Building next faulty Version commons-collections-57 with 6 faults, 14 failures, 156 passing Test Cases and 190 relevant methods.
Building next faulty Version commons-collections-58 with 6 faults, 75 failures, 131 passing Test Cases and 225 relevant methods.
Building next faulty Version commons-collections-59 with 6 faults, 30 failures, 176 passing Test Cases and 199 relevant methods.
Building next faulty Version commons-collections-60 with 6 faults, 40 failures, 166 passing Test Cases and 263 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-6.xml
Building next faulty Version commons-collections-61 with 7 faults, 71 failures, 137 passing Test Cases and 270 relevant methods.
Building next faulty Version commons-collections-62 with 7 faults, 53 failures, 155 passing Test Cases and 240 relevant methods.
Building next faulty Version commons-collections-63 with 7 faults, 105 failures, 101 passing Test Cases and 249 relevant methods.
Building next faulty Version commons-collections-64 with 7 faults, 14 failures, 192 passing Test Cases and 179 relevant methods.
Building next faulty Version commons-collections-65 with 7 faults, 60 failures, 146 passing Test Cases and 217 relevant methods.
Building next faulty Version commons-collections-66 with 7 faults, 31 failures, 172 passing Test Cases and 249 relevant methods.
Building next faulty Version commons-collections-67 with 7 faults, 64 failures, 142 passing Test Cases and 324 relevant methods.
Building next faulty Version commons-collections-68 with 7 faults, 50 failures, 154 passing Test Cases and 249 relevant methods.
Building next faulty Version commons-collections-69 with 7 faults, 22 failures, 184 passing Test Cases and 256 relevant methods.
Building next faulty Version commons-collections-70 with 7 faults, 57 failures, 149 passing Test Cases and 233 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-7.xml
Building next faulty Version commons-collections-71 with 8 faults, 10 failures, 197 passing Test Cases and 194 relevant methods.
Building next faulty Version commons-collections-72 with 8 faults, 18 failures, 152 passing Test Cases and 205 relevant methods.
Building next faulty Version commons-collections-73 with 8 faults, 14 failures, 191 passing Test Cases and 225 relevant methods.
Building next faulty Version commons-collections-74 with 8 faults, 64 failures, 143 passing Test Cases and 296 relevant methods.
Building next faulty Version commons-collections-75 with 8 faults, 39 failures, 169 passing Test Cases and 242 relevant methods.
Building next faulty Version commons-collections-76 with 8 faults, 42 failures, 164 passing Test Cases and 245 relevant methods.
Building next faulty Version commons-collections-77 with 8 faults, 48 failures, 159 passing Test Cases and 258 relevant methods.
Building next faulty Version commons-collections-78 with 8 faults, 35 failures, 130 passing Test Cases and 167 relevant methods.
Building next faulty Version commons-collections-79 with 8 faults, 55 failures, 151 passing Test Cases and 280 relevant methods.
Building next faulty Version commons-collections-80 with 8 faults, 48 failures, 158 passing Test Cases and 329 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-8.xml
Building next faulty Version commons-collections-81 with 9 faults, 26 failures, 180 passing Test Cases and 205 relevant methods.
Building next faulty Version commons-collections-82 with 9 faults, 60 failures, 148 passing Test Cases and 220 relevant methods.
Building next faulty Version commons-collections-83 with 9 faults, 31 failures, 176 passing Test Cases and 254 relevant methods.
Building next faulty Version commons-collections-84 with 9 faults, 63 failures, 143 passing Test Cases and 274 relevant methods.
Building next faulty Version commons-collections-85 with 9 faults, 19 failures, 187 passing Test Cases and 257 relevant methods.
Building next faulty Version commons-collections-86 with 9 faults, 58 failures, 147 passing Test Cases and 330 relevant methods.
Building next faulty Version commons-collections-87 with 9 faults, 72 failures, 134 passing Test Cases and 287 relevant methods.
Building next faulty Version commons-collections-88 with 9 faults, 72 failures, 136 passing Test Cases and 347 relevant methods.
Building next faulty Version commons-collections-89 with 9 faults, 31 failures, 174 passing Test Cases and 234 relevant methods.
Building next faulty Version commons-collections-90 with 9 faults, 36 failures, 170 passing Test Cases and 296 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-9.xml
Building next faulty Version commons-collections-91 with 10 faults, 63 failures, 142 passing Test Cases and 343 relevant methods.
Building next faulty Version commons-collections-92 with 10 faults, 108 failures, 100 passing Test Cases and 375 relevant methods.
Building next faulty Version commons-collections-93 with 10 faults, 24 failures, 176 passing Test Cases and 250 relevant methods.
Building next faulty Version commons-collections-94 with 10 faults, 121 failures, 85 passing Test Cases and 370 relevant methods.
Building next faulty Version commons-collections-95 with 10 faults, 84 failures, 121 passing Test Cases and 296 relevant methods.
Building next faulty Version commons-collections-96 with 10 faults, 129 failures, 77 passing Test Cases and 367 relevant methods.
Building next faulty Version commons-collections-97 with 10 faults, 70 failures, 136 passing Test Cases and 306 relevant methods.
Building next faulty Version commons-collections-98 with 10 faults, 72 failures, 134 passing Test Cases and 352 relevant methods.
Building next faulty Version commons-collections-99 with 10 faults, 67 failures, 139 passing Test Cases and 314 relevant methods.
Building next faulty Version commons-collections-100 with 10 faults, 35 failures, 171 passing Test Cases and 313 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-10.xml
Building next faulty Version commons-collections-101 with 11 faults, 52 failures, 148 passing Test Cases and 296 relevant methods.
Building next faulty Version commons-collections-102 with 11 faults, 51 failures, 155 passing Test Cases and 329 relevant methods.
Building next faulty Version commons-collections-103 with 11 faults, 36 failures, 171 passing Test Cases and 335 relevant methods.
Building next faulty Version commons-collections-104 with 11 faults, 85 failures, 121 passing Test Cases and 372 relevant methods.
Building next faulty Version commons-collections-105 with 11 faults, 96 failures, 112 passing Test Cases and 347 relevant methods.
Building next faulty Version commons-collections-106 with 11 faults, 83 failures, 125 passing Test Cases and 382 relevant methods.
Building next faulty Version commons-collections-107 with 11 faults, 112 failures, 96 passing Test Cases and 361 relevant methods.
Building next faulty Version commons-collections-108 with 11 faults, 81 failures, 125 passing Test Cases and 299 relevant methods.
Building next faulty Version commons-collections-109 with 11 faults, 62 failures, 144 passing Test Cases and 309 relevant methods.
Building next faulty Version commons-collections-110 with 11 faults, 75 failures, 130 passing Test Cases and 280 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-11.xml
Building next faulty Version commons-collections-111 with 12 faults, 49 failures, 157 passing Test Cases and 309 relevant methods.
Building next faulty Version commons-collections-112 with 12 faults, 47 failures, 161 passing Test Cases and 274 relevant methods.
Building next faulty Version commons-collections-113 with 12 faults, 67 failures, 141 passing Test Cases and 364 relevant methods.
Building next faulty Version commons-collections-114 with 12 faults, 38 failures, 168 passing Test Cases and 283 relevant methods.
Building next faulty Version commons-collections-115 with 12 faults, 64 failures, 144 passing Test Cases and 354 relevant methods.
Building next faulty Version commons-collections-116 with 12 faults, 47 failures, 160 passing Test Cases and 299 relevant methods.
Building next faulty Version commons-collections-117 with 12 faults, 32 failures, 176 passing Test Cases and 341 relevant methods.
Building next faulty Version commons-collections-118 with 12 faults, 136 failures, 72 passing Test Cases and 455 relevant methods.
Building next faulty Version commons-collections-119 with 12 faults, 60 failures, 147 passing Test Cases and 322 relevant methods.
Building next faulty Version commons-collections-120 with 12 faults, 59 failures, 146 passing Test Cases and 276 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-12.xml
Building next faulty Version commons-collections-121 with 13 faults, 77 failures, 131 passing Test Cases and 376 relevant methods.
Building next faulty Version commons-collections-122 with 13 faults, 109 failures, 99 passing Test Cases and 423 relevant methods.
Building next faulty Version commons-collections-123 with 13 faults, 83 failures, 123 passing Test Cases and 370 relevant methods.
Building next faulty Version commons-collections-124 with 13 faults, 78 failures, 128 passing Test Cases and 400 relevant methods.
Building next faulty Version commons-collections-125 with 13 faults, 51 failures, 156 passing Test Cases and 341 relevant methods.
Building next faulty Version commons-collections-126 with 13 faults, 107 failures, 101 passing Test Cases and 369 relevant methods.
Building next faulty Version commons-collections-127 with 13 faults, 39 failures, 167 passing Test Cases and 330 relevant methods.
Building next faulty Version commons-collections-128 with 13 faults, 78 failures, 130 passing Test Cases and 355 relevant methods.
Building next faulty Version commons-collections-129 with 13 faults, 53 failures, 153 passing Test Cases and 341 relevant methods.
Building next faulty Version commons-collections-130 with 13 faults, 49 failures, 157 passing Test Cases and 354 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-13.xml
Building next faulty Version commons-collections-131 with 14 faults, 92 failures, 116 passing Test Cases and 349 relevant methods.
Building next faulty Version commons-collections-132 with 14 faults, 41 failures, 167 passing Test Cases and 365 relevant methods.
Building next faulty Version commons-collections-133 with 14 faults, 68 failures, 140 passing Test Cases and 375 relevant methods.
Building next faulty Version commons-collections-134 with 14 faults, 45 failures, 163 passing Test Cases and 345 relevant methods.
Building next faulty Version commons-collections-135 with 14 faults, 52 failures, 154 passing Test Cases and 354 relevant methods.
Building next faulty Version commons-collections-136 with 14 faults, 72 failures, 136 passing Test Cases and 387 relevant methods.
Building next faulty Version commons-collections-137 with 14 faults, 89 failures, 119 passing Test Cases and 392 relevant methods.
Building next faulty Version commons-collections-138 with 14 faults, 66 failures, 140 passing Test Cases and 383 relevant methods.
Building next faulty Version commons-collections-139 with 14 faults, 61 failures, 147 passing Test Cases and 345 relevant methods.
Building next faulty Version commons-collections-140 with 14 faults, 68 failures, 140 passing Test Cases and 372 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-14.xml
Building next faulty Version commons-collections-141 with 15 faults, 153 failures, 55 passing Test Cases and 494 relevant methods.
Building next faulty Version commons-collections-142 with 15 faults, 102 failures, 104 passing Test Cases and 409 relevant methods.
Building next faulty Version commons-collections-143 with 15 faults, 84 failures, 123 passing Test Cases and 351 relevant methods.
Building next faulty Version commons-collections-144 with 15 faults, 54 failures, 152 passing Test Cases and 346 relevant methods.
Building next faulty Version commons-collections-145 with 15 faults, 62 failures, 146 passing Test Cases and 413 relevant methods.
Building next faulty Version commons-collections-146 with 15 faults, 62 failures, 146 passing Test Cases and 418 relevant methods.
Building next faulty Version commons-collections-147 with 15 faults, 25 failures, 183 passing Test Cases and 330 relevant methods.
Building next faulty Version commons-collections-148 with 15 faults, 76 failures, 130 passing Test Cases and 376 relevant methods.
Building next faulty Version commons-collections-149 with 15 faults, 71 failures, 137 passing Test Cases and 363 relevant methods.
Building next faulty Version commons-collections-150 with 15 faults, 96 failures, 112 passing Test Cases and 413 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-15.xml
Building next faulty Version commons-collections-151 with 16 faults, 42 failures, 166 passing Test Cases and 368 relevant methods.
Building next faulty Version commons-collections-152 with 16 faults, 86 failures, 122 passing Test Cases and 433 relevant methods.
Building next faulty Version commons-collections-153 with 16 faults, 108 failures, 100 passing Test Cases and 403 relevant methods.
Building next faulty Version commons-collections-154 with 16 faults, 70 failures, 138 passing Test Cases and 411 relevant methods.
Building next faulty Version commons-collections-155 with 16 faults, 137 failures, 71 passing Test Cases and 508 relevant methods.
Building next faulty Version commons-collections-156 with 16 faults, 70 failures, 138 passing Test Cases and 429 relevant methods.
Building next faulty Version commons-collections-157 with 16 faults, 134 failures, 74 passing Test Cases and 542 relevant methods.
Building next faulty Version commons-collections-158 with 16 faults, 105 failures, 101 passing Test Cases and 470 relevant methods.
Building next faulty Version commons-collections-159 with 16 faults, 69 failures, 137 passing Test Cases and 377 relevant methods.
Building next faulty Version commons-collections-160 with 16 faults, 103 failures, 105 passing Test Cases and 440 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-16.xml
Building next faulty Version commons-collections-161 with 17 faults, 70 failures, 138 passing Test Cases and 436 relevant methods.
Building next faulty Version commons-collections-162 with 17 faults, 69 failures, 139 passing Test Cases and 387 relevant methods.
Building next faulty Version commons-collections-163 with 17 faults, 126 failures, 82 passing Test Cases and 455 relevant methods.
Building next faulty Version commons-collections-164 with 17 faults, 89 failures, 117 passing Test Cases and 420 relevant methods.
Building next faulty Version commons-collections-165 with 17 faults, 40 failures, 168 passing Test Cases and 403 relevant methods.
Building next faulty Version commons-collections-166 with 17 faults, 93 failures, 115 passing Test Cases and 381 relevant methods.
Building next faulty Version commons-collections-167 with 17 faults, 72 failures, 136 passing Test Cases and 453 relevant methods.
Building next faulty Version commons-collections-168 with 17 faults, 91 failures, 117 passing Test Cases and 449 relevant methods.
Building next faulty Version commons-collections-169 with 17 faults, 90 failures, 118 passing Test Cases and 467 relevant methods.
Building next faulty Version commons-collections-170 with 17 faults, 143 failures, 63 passing Test Cases and 490 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-17.xml
Building next faulty Version commons-collections-171 with 18 faults, 93 failures, 115 passing Test Cases and 476 relevant methods.
Building next faulty Version commons-collections-172 with 18 faults, 70 failures, 137 passing Test Cases and 412 relevant methods.
Building next faulty Version commons-collections-173 with 18 faults, 72 failures, 136 passing Test Cases and 482 relevant methods.
Building next faulty Version commons-collections-174 with 18 faults, 139 failures, 69 passing Test Cases and 504 relevant methods.
Building next faulty Version commons-collections-175 with 18 faults, 110 failures, 98 passing Test Cases and 485 relevant methods.
Building next faulty Version commons-collections-176 with 18 faults, 67 failures, 139 passing Test Cases and 385 relevant methods.
Building next faulty Version commons-collections-177 with 18 faults, 125 failures, 83 passing Test Cases and 507 relevant methods.
Building next faulty Version commons-collections-178 with 18 faults, 71 failures, 137 passing Test Cases and 481 relevant methods.
Building next faulty Version commons-collections-179 with 18 faults, 52 failures, 154 passing Test Cases and 380 relevant methods.
Building next faulty Version commons-collections-180 with 18 faults, 89 failures, 119 passing Test Cases and 429 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-18.xml
Building next faulty Version commons-collections-181 with 19 faults, 58 failures, 150 passing Test Cases and 441 relevant methods.
Building next faulty Version commons-collections-182 with 19 faults, 76 failures, 132 passing Test Cases and 486 relevant methods.
Building next faulty Version commons-collections-183 with 19 faults, 74 failures, 134 passing Test Cases and 430 relevant methods.
Building next faulty Version commons-collections-184 with 19 faults, 60 failures, 146 passing Test Cases and 399 relevant methods.
Building next faulty Version commons-collections-185 with 19 faults, 87 failures, 121 passing Test Cases and 443 relevant methods.
Building next faulty Version commons-collections-186 with 19 faults, 50 failures, 156 passing Test Cases and 386 relevant methods.
Building next faulty Version commons-collections-187 with 19 faults, 72 failures, 136 passing Test Cases and 406 relevant methods.
Building next faulty Version commons-collections-188 with 19 faults, 70 failures, 138 passing Test Cases and 426 relevant methods.
Building next faulty Version commons-collections-189 with 19 faults, 45 failures, 163 passing Test Cases and 363 relevant methods.
Building next faulty Version commons-collections-190 with 19 faults, 99 failures, 109 passing Test Cases and 471 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-19.xml
Building next faulty Version commons-collections-191 with 20 faults, 57 failures, 151 passing Test Cases and 418 relevant methods.
Building next faulty Version commons-collections-192 with 20 faults, 79 failures, 127 passing Test Cases and 423 relevant methods.
Building next faulty Version commons-collections-193 with 20 faults, 69 failures, 137 passing Test Cases and 456 relevant methods.
Building next faulty Version commons-collections-194 with 20 faults, 59 failures, 149 passing Test Cases and 434 relevant methods.
Building next faulty Version commons-collections-195 with 20 faults, 74 failures, 134 passing Test Cases and 462 relevant methods.
Building next faulty Version commons-collections-196 with 20 faults, 107 failures, 101 passing Test Cases and 493 relevant methods.
Building next faulty Version commons-collections-197 with 20 faults, 88 failures, 120 passing Test Cases and 430 relevant methods.
Building next faulty Version commons-collections-198 with 20 faults, 104 failures, 104 passing Test Cases and 429 relevant methods.
Building next faulty Version commons-collections-199 with 20 faults, 99 failures, 109 passing Test Cases and 500 relevant methods.
Building next faulty Version commons-collections-200 with 20 faults, 90 failures, 118 passing Test Cases and 477 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-20.xml
Building next faulty Version commons-collections-201 with 2 faults, 19 failures, 131 passing Test Cases and 38 relevant methods.
Building next faulty Version commons-collections-202 with 2 faults, 6 failures, 152 passing Test Cases and 76 relevant methods.
Building next faulty Version commons-collections-203 with 2 faults, 83 failures, 118 passing Test Cases and 143 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-21.xml
Building next faulty Version commons-collections-204 with 3 faults, 24 failures, 141 passing Test Cases and 94 relevant methods.
Building next faulty Version commons-collections-205 with 3 faults, 36 failures, 20 passing Test Cases and 108 relevant methods.
Building next faulty Version commons-collections-206 with 3 faults, 34 failures, 163 passing Test Cases and 139 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-22.xml
Building next faulty Version commons-collections-207 with 4 faults, 5 failures, 160 passing Test Cases and 82 relevant methods.
Building next faulty Version commons-collections-208 with 4 faults, 36 failures, 166 passing Test Cases and 195 relevant methods.
Building next faulty Version commons-collections-209 with 4 faults, 7 failures, 156 passing Test Cases and 112 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-23.xml
Building next faulty Version commons-collections-210 with 5 faults, 8 failures, 84 passing Test Cases and 121 relevant methods.
Building next faulty Version commons-collections-211 with 5 faults, 94 failures, 110 passing Test Cases and 249 relevant methods.
Building next faulty Version commons-collections-212 with 5 faults, 58 failures, 147 passing Test Cases and 215 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-24.xml
Building next faulty Version commons-collections-213 with 6 faults, 18 failures, 150 passing Test Cases and 146 relevant methods.
Building next faulty Version commons-collections-214 with 6 faults, 21 failures, 182 passing Test Cases and 167 relevant methods.
Building next faulty Version commons-collections-215 with 6 faults, 48 failures, 120 passing Test Cases and 168 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-25.xml
Building next faulty Version commons-collections-216 with 7 faults, 11 failures, 191 passing Test Cases and 182 relevant methods.
Building next faulty Version commons-collections-217 with 7 faults, 15 failures, 186 passing Test Cases and 147 relevant methods.
Building next faulty Version commons-collections-218 with 7 faults, 26 failures, 144 passing Test Cases and 169 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-26.xml
Building next faulty Version commons-collections-219 with 8 faults, 10 failures, 195 passing Test Cases and 153 relevant methods.
Building next faulty Version commons-collections-220 with 8 faults, 27 failures, 136 passing Test Cases and 167 relevant methods.
Building next faulty Version commons-collections-221 with 8 faults, 59 failures, 145 passing Test Cases and 257 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-27.xml
Building next faulty Version commons-collections-222 with 9 faults, 107 failures, 99 passing Test Cases and 293 relevant methods.
Building next faulty Version commons-collections-223 with 9 faults, 72 failures, 133 passing Test Cases and 288 relevant methods.
Building next faulty Version commons-collections-224 with 9 faults, 25 failures, 182 passing Test Cases and 240 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-28.xml
Building next faulty Version commons-collections-225 with 10 faults, 35 failures, 171 passing Test Cases and 275 relevant methods.
Building next faulty Version commons-collections-226 with 10 faults, 37 failures, 169 passing Test Cases and 273 relevant methods.
Building next faulty Version commons-collections-227 with 10 faults, 21 failures, 184 passing Test Cases and 228 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-29.xml
Building next faulty Version commons-collections-228 with 11 faults, 60 failures, 145 passing Test Cases and 294 relevant methods.
Building next faulty Version commons-collections-229 with 11 faults, 33 failures, 175 passing Test Cases and 331 relevant methods.
Building next faulty Version commons-collections-230 with 11 faults, 97 failures, 109 passing Test Cases and 293 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-30.xml
Building next faulty Version commons-collections-231 with 12 faults, 60 failures, 146 passing Test Cases and 298 relevant methods.
Building next faulty Version commons-collections-232 with 12 faults, 49 failures, 156 passing Test Cases and 338 relevant methods.
Building next faulty Version commons-collections-233 with 12 faults, 98 failures, 107 passing Test Cases and 385 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-31.xml
Building next faulty Version commons-collections-234 with 13 faults, 96 failures, 112 passing Test Cases and 335 relevant methods.
Building next faulty Version commons-collections-235 with 13 faults, 51 failures, 155 passing Test Cases and 311 relevant methods.
Building next faulty Version commons-collections-236 with 13 faults, 41 failures, 167 passing Test Cases and 386 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-32.xml
Building next faulty Version commons-collections-237 with 14 faults, 105 failures, 101 passing Test Cases and 360 relevant methods.
Building next faulty Version commons-collections-238 with 14 faults, 103 failures, 105 passing Test Cases and 374 relevant methods.
Building next faulty Version commons-collections-239 with 14 faults, 57 failures, 151 passing Test Cases and 350 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-33.xml
Building next faulty Version commons-collections-240 with 15 faults, 182 failures, 26 passing Test Cases and 507 relevant methods.
Building next faulty Version commons-collections-241 with 15 faults, 82 failures, 124 passing Test Cases and 312 relevant methods.
Building next faulty Version commons-collections-242 with 15 faults, 84 failures, 122 passing Test Cases and 321 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-34.xml
Building next faulty Version commons-collections-243 with 16 faults, 123 failures, 83 passing Test Cases and 376 relevant methods.
Building next faulty Version commons-collections-244 with 16 faults, 33 failures, 173 passing Test Cases and 341 relevant methods.
Building next faulty Version commons-collections-245 with 16 faults, 124 failures, 84 passing Test Cases and 493 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-35.xml
Building next faulty Version commons-collections-246 with 17 faults, 73 failures, 135 passing Test Cases and 401 relevant methods.
Building next faulty Version commons-collections-247 with 17 faults, 57 failures, 151 passing Test Cases and 385 relevant methods.
Building next faulty Version commons-collections-248 with 17 faults, 99 failures, 107 passing Test Cases and 360 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-36.xml
Building next faulty Version commons-collections-249 with 18 faults, 85 failures, 123 passing Test Cases and 397 relevant methods.
Building next faulty Version commons-collections-250 with 18 faults, 88 failures, 118 passing Test Cases and 338 relevant methods.
Building next faulty Version commons-collections-251 with 18 faults, 103 failures, 105 passing Test Cases and 461 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-37.xml
Building next faulty Version commons-collections-252 with 19 faults, 75 failures, 133 passing Test Cases and 357 relevant methods.
Building next faulty Version commons-collections-253 with 19 faults, 61 failures, 147 passing Test Cases and 450 relevant methods.
Building next faulty Version commons-collections-254 with 19 faults, 74 failures, 133 passing Test Cases and 369 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-38.xml
Building next faulty Version commons-collections-255 with 20 faults, 183 failures, 25 passing Test Cases and 512 relevant methods.
Building next faulty Version commons-collections-256 with 20 faults, 124 failures, 84 passing Test Cases and 460 relevant methods.
Building next faulty Version commons-collections-257 with 20 faults, 129 failures, 77 passing Test Cases and 473 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-collections\pit-data\faulty-versions-39.xml
Building Faulty versions for project commons-geometry
Building next faulty Version commons-geometry-1 with 1 faults, 73 failures, 146 passing Test Cases and 307 relevant methods.
Building next faulty Version commons-geometry-2 with 1 faults, 39 failures, 180 passing Test Cases and 402 relevant methods.
Building next faulty Version commons-geometry-3 with 1 faults, 10 failures, 185 passing Test Cases and 68 relevant methods.
Building next faulty Version commons-geometry-4 with 1 faults, 34 failures, 185 passing Test Cases and 264 relevant methods.
Building next faulty Version commons-geometry-5 with 1 faults, 86 failures, 133 passing Test Cases and 310 relevant methods.
Building next faulty Version commons-geometry-6 with 1 faults, 2 failures, 217 passing Test Cases and 208 relevant methods.
Building next faulty Version commons-geometry-7 with 1 faults, 6 failures, 213 passing Test Cases and 260 relevant methods.
Building next faulty Version commons-geometry-8 with 1 faults, 29 failures, 190 passing Test Cases and 253 relevant methods.
Building next faulty Version commons-geometry-9 with 1 faults, 32 failures, 187 passing Test Cases and 240 relevant methods.
Building next faulty Version commons-geometry-10 with 1 faults, 14 failures, 181 passing Test Cases and 74 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\commons-geometry\pit-data\faulty-versions-1.xml
